vdT,LSR
# phi1=2, phi2=2pi/3
1.551724121093750000e+03,4.029591477102082431e-01
1.568965576171875000e+03,3.898077694510993507e-01
1.586206909179687500e+03,3.818113462602745756e-01
1.603448242187500000e+03,3.830869042217542320e-01
1.620689697265625000e+03,4.052739383586034250e-01
1.637931030273437500e+03,3.831620706471684512e-01
1.655172363281250000e+03,3.953183128336490437e-01
1.672413818359375000e+03,3.926427713483308657e-01
1.689655151367187500e+03,3.868397966696369150e-01
1.706896484375000000e+03,3.982243759755574319e-01
1.724137939453125000e+03,3.865386934030132782e-01
1.741379272460937500e+03,3.823003947356395926e-01
1.758620727539062500e+03,3.857272211466880041e-01
1.775862060546875000e+03,3.736639989874698808e-01
1.793103515625000000e+03,3.665176526414382630e-01
1.810344848632812500e+03,3.952365761949997447e-01
1.827586181640625000e+03,3.846527702023028183e-01
1.844827636718750000e+03,3.919650383287838769e-01
1.862068969726562500e+03,3.835136465814874551e-01
1.879310302734375000e+03,3.965925548458302807e-01
1.896551757812500000e+03,3.796368819699056929e-01
1.913793090820312500e+03,3.878627542993671184e-01
1.931034423828125000e+03,3.986737482976455693e-01
1.948275878906250000e+03,3.855580317972510107e-01
1.965517211914062500e+03,3.962937752422514004e-01
1.982758666992187500e+03,3.933285129855525475e-01
2.000000000000000000e+03,3.972918216502850930e-01
